Parameters:
  -N connections: 50.0
  -Inter arrival rate: 600.0(s)
  -Holding time: 400.0(s)
1632431401170		92.67454329020597		1632431401774		CREATE		OK		True		5b677381-444b-4007-8df0-ca7288ecae86
1632432072058		499.8782303875762		1632432072081		DELETE		OK		True		5b677381-444b-4007-8df0-ca7288ecae86
1632432254525		853.2512255209864		1632432254971		CREATE		OK		True		beb94de5-67fc-455c-9ed7-d57910a9f95e
1632432664915		239.47723846742463		1632432664942		DELETE		OK		True		beb94de5-67fc-455c-9ed7-d57910a9f95e
1632433173438		918.8061851780617		1632433173989		CREATE		OK		True		c74191c2-75b4-43f3-871c-3386bbf5adad
1632434138530		784.1225871129294		1632434138557		DELETE		OK		True		c74191c2-75b4-43f3-871c-3386bbf5adad
1632434446429		1272.8874912444921		1632434446819		CREATE		OK		True		5e3082fd-26d5-47c6-aef8-c57e5653c114
1632434509696		63.20290907752258		1632434510057		CREATE		OK		True		2b3b75db-585b-4ae6-bd19-46626aa5d388
1632434854090		33.34007417775589		1632434854113		DELETE		OK		True		2b3b75db-585b-4ae6-bd19-46626aa5d388
1632434999629		362.3728113602491		1632434999645		DELETE		OK		True		5e3082fd-26d5-47c6-aef8-c57e5653c114
1632435106182		596.3711243461933		1632435106414		CREATE		OK		True		d623cd26-31cd-4a1a-be8c-2ad08092ab57
1632435167361		61.11198148683617		1632435167691		CREATE		OK		True		e06b322e-872b-4792-bd83-d1ab5b54910b
1632435470222		63.139628104512234		1632435470259		DELETE		OK		True		d623cd26-31cd-4a1a-be8c-2ad08092ab57
1632435546154		378.6883161907438		1632435546294		CREATE		OK		True		00403ec6-8abd-4db4-bf93-f71ef70b3d53
1632436000291		454.03614887747926		1632436000703		CREATE		OK		True		dd8f97c6-4c10-4e1f-8055-d327f7dfde08
1632436023334		296.5850164467997		1632436023343		DELETE		OK		True		00403ec6-8abd-4db4-bf93-f71ef70b3d53
1632436114997		114.60633933222744		-1		CREATE		DESTINATION SIP is already used.		True		9ea958ca-63b2-4b14-a895-e73586e542b2
1632436549318		348.08518654525443		1632436549328		DELETE		OK		True		dd8f97c6-4c10-4e1f-8055-d327f7dfde08
1632436817196		702.0952185514878		1632436817804		CREATE		OK		True		7dd2d549-a5ba-42c6-b576-8cd9e9c84742
1632436910532		1432.0705654793999		1632436910550		DELETE		OK		True		e06b322e-872b-4792-bd83-d1ab5b54910b
1632437106416		289.11987735357354		1632437106700		CREATE		OK		True		671aca16-90ed-42fc-8a02-879c58250f6b
1632437220667		114.14649475093842		1632437221059		CREATE		OK		True		aedec378-235e-4127-8611-e1f9f64c187e
1632437282784		62.05417912240999		1632437283378		CREATE		OK		True		4b2cfe6f-60b7-4462-96b9-ae6b3a121980
1632437551699		114.27199484813377		1632437551714		DELETE		OK		True		671aca16-90ed-42fc-8a02-879c58250f6b
1632437583760		300.8734878613548		1632437584328		CREATE		OK		True		ede88b4f-262b-4a2b-8d56-1c40539c729f
1632437826601		184.46766503974465		1632437826607		DELETE		OK		True		aedec378-235e-4127-8611-e1f9f64c187e
1632437999089		415.2266650196374		1632437999792		CREATE		OK		True		c906e3b4-af8b-466c-bea5-7959a4f79af5
1632438025367		956.9126445862034		1632438025386		DELETE		OK		True		7dd2d549-a5ba-42c6-b576-8cd9e9c84742
1632438037632		112.81415108084592		1632438037651		DELETE		OK		True		4b2cfe6f-60b7-4462-96b9-ae6b3a121980
1632438351551		352.35746084111247		1632438351879		CREATE		OK		True		9d38fde0-324c-4474-801b-9988e5f6378c
1632438355117		44.60888429967972		1632438355140		DELETE		OK		True		c906e3b4-af8b-466c-bea5-7959a4f79af5
1632438524334		388.8087263407446		1632438524341		DELETE		OK		True		ede88b4f-262b-4a2b-8d56-1c40539c729f
1632438565644		213.99186812648747		1632438566176		CREATE		OK		True		e12af30e-718f-4f84-b8c1-d316da25809f
1632438684878		12.367788963899514		1632438684900		DELETE		OK		True		9d38fde0-324c-4474-801b-9988e5f6378c
1632438819950		254.19689095778256		1632438820289		CREATE		OK		True		3d607fd3-be91-4f1b-b39a-ca8f27949343
1632439365180		123.9160051468933		1632439365188		DELETE		OK		True		3d607fd3-be91-4f1b-b39a-ca8f27949343
1632439452902		632.8419581250771		1632439453242		CREATE		OK		True		f950ccaa-af97-4c27-8873-a55b9ac9dc8b
1632439735262		778.1994526804922		1632439735285		DELETE		OK		True		e12af30e-718f-4f84-b8c1-d316da25809f
